applicant_id,ism,jins,yosh,viloyat,bandlik,ish_staji_oy,deklaratsiya_daromad,oila_azolari,talim,mijoz_boldi_oy
A001635,Muhammadiyev Aziz,M,48,Xorazm,xususiy,102,8680000,5,orta,69
A001636,Saidov Zilola,F,22,Qashqadaryo,xususiy,39,7390000,7,orta_maxsus,75
A001637,Yo'ldoshev Zafar,M,21,Navoiy,xususiy,132,6970000,5,orta,51
A001638,Sattorov Bekzod,M,22,Surxondaryo,transport,147,1670000,3,oliy,15
A001639,Abdullayev Sabina,F,49,Qashqadaryo,byudjet,164,2380000,3,orta_maxsus,36
A001640,Rahimov Dilnoza,F,26,Surxondaryo,xususiy,180,2000000,2,orta,110
A001641,Nurmatov Farrux,M,50,Jizzax,savdo,66,2950000,6,orta,119
A001642,Saidov Sardor,M,30,Samarqand,transport,11,2590000,5,orta_maxsus,52
A001643,Bekmurodov Behruz,M,25,Navoiy,IT,61,3200000,4,oliy,99
A001644,Egamberdiyev Zarina,F,29,Xorazm,savdo,1,1300000,2,orta,86
A001645,Sattorov Umid,M,24,Qoraqalpog'iston,xususiy,45,1480000,6,orta_maxsus,106
A001646,Yo'ldoshev Farrux,M,26,Toshkent,transport,121,10940000,5,oliy,70
A001647,Qurbonov Malika,F,58,Samarqand,transport,119,1610000,5,oliy,114
A001648,Tursunov Bekzod,M,35,Navoiy,xususiy,60,3610000,2,orta,33
A001649,Xasanov Gulnora,F,55,Surxondaryo,o'z_ishi,31,2910000,2,oliy,36
A001650,Jo'rayev Anvar,M,55,Jizzax,savdo,8,3370000,7,orta_maxsus,14
A001651,Nazarov Farrux,M,26,Xorazm,o'z_ishi,64,5890000,7,orta,4
A001652,Sharipov Davron,M,27,Samarqand,ishsiz,0,2270000,2,oliy,53
A001653,Yusupov Akmal,M,33,Navoiy,o'z_ishi,143,10910000,6,oliy,86
A001654,Ismoilov Kamron,M,46,Andijon,transport,176,6280000,2,orta,95
A001655,Yo'ldoshev Sevara,F,55,Navoiy,qurilish,67,9840000,1,orta_maxsus,55
A001656,Yo'ldoshev Aziz,M,42,Xorazm,savdo,106,4770000,4,orta_maxsus,82
A001657,Normatov Sevara,F,48,Qoraqalpog'iston,xususiy,58,5370000,4,orta,110
A001658,Hamidov Gulnora,F,25,Qashqadaryo,xususiy,160,3700000,1,oliy,72
A001659,Xudoyberdiyev Shohruh,M,29,Sirdaryo,ishsiz,0,5020000,5,orta,87
A001660,Qurbonov Diyor,M,26,Surxondaryo,xususiy,43,16220000,7,orta_maxsus,115
A001661,Ravshanov Shuhrat,M,29,Farg'ona,xususiy,1,1810000,7,orta,45
A001662,Sharipov Bekzod,M,58,Jizzax,IT,106,14010000,4,orta,93
A001663,Umarov Kamola,F,54,Surxondaryo,xususiy,77,8070000,6,orta,97
A001664,G'ulomov Umid,M,27,Namangan,savdo,39,2600000,2,oliy,83
A001665,Yo'ldoshev Feruza,F,23,Farg'ona,qurilish,165,4200000,5,orta,8
A001666,Xolmatov Aziza,F,62,Sirdaryo,byudjet,122,3180000,7,orta_maxsus,90
A001667,Xudoyberdiyev Farrux,M,43,Jizzax,transport,135,7290000,5,orta_maxsus,7
A001668,Sharipov Aziz,M,31,Andijon,IT,77,4110000,7,oliy,104
A001669,Sattorov Charos,F,29,Qoraqalpog'iston,byudjet,180,13420000,4,oliy,111
A001670,Muhammadiyev Behruz,M,29,Namangan,byudjet,83,4480000,4,orta_maxsus,60
A001671,Toshmatov Shuhrat,M,46,Qashqadaryo,ishsiz,0,2400000,1,orta,32
A001672,Tursunov Islom,M,50,Surxondaryo,byudjet,78,2420000,2,orta,77
A001673,Musayev Elyor,M,24,Namangan,xususiy,25,3440000,2,oliy,75
A001674,Qurbonov Charos,F,47,Andijon,savdo,51,3390000,4,orta,62
A001675,Xolmatov Malika,F,28,Namangan,byudjet,123,3610000,3,orta_maxsus,87
A001676,Jo'rayev Sabina,F,60,Namangan,xususiy,69,2440000,7,orta_maxsus,25
A001677,Musayev Sevara,F,44,Qashqadaryo,xususiy,28,4910000,1,oliy,49
A001678,Egamberdiyev Gulnora,F,52,Samarqand,transport,78,3180000,6,oliy,120
A001679,Ochilov Feruza,F,57,Navoiy,xususiy,174,4860000,3,orta,75
A001680,G'ulomov Sanjar,M,50,Namangan,xususiy,68,7030000,3,orta_maxsus,2
A001681,Normatov Kamola,F,31,Buxoro,IT,2,4910000,6,oliy,118
A001682,Ochilov Sabina,F,48,Namangan,xususiy,71,2880000,1,orta_maxsus,7
A001683,Umarov Feruza,F,40,Qashqadaryo,xususiy,60,1640000,4,oliy,17
A001684,Sultonov Akmal,M,38,Farg'ona,o'z_ishi,115,3810000,4,oliy,28
A001685,Ochilov Sabina,F,55,Farg'ona,ishsiz,0,6420000,7,oliy,7
A001686,G'ulomov Diyor,M,62,Farg'ona,savdo,24,3830000,1,orta,37
A001687,Karimov Aziz,M,25,Buxoro,xususiy,136,5580000,3,orta,88
A001688,Sultonov Shuhrat,M,26,Farg'ona,xususiy,25,2240000,2,oliy,19
A001689,Umarov Aziza,F,33,Toshkent,savdo,118,5980000,2,orta_maxsus,86
A001690,Xudoyberdiyev Madina,F,43,Xorazm,xususiy,25,4190000,4,orta_maxsus,97
A001691,Karimov Farrux,M,26,Buxoro,savdo,17,1580000,5,oliy,58
A001692,Ravshanov Rustam,M,63,Andijon,xususiy,47,4830000,6,orta,5
A001693,Muhammadiyev Islom,M,61,Qoraqalpog'iston,qurilish,124,2210000,5,orta,106
A001694,Jo'rayev Mirzo,M,35,Qashqadaryo,qurilish,76,3650000,2,oliy,99
A001695,Qurbonov Charos,F,33,Farg'ona,byudjet,135,1220000,7,orta_maxsus,52
A001696,Ergashev Sardor,M,36,Andijon,transport,137,5940000,3,oliy,77
A001697,Umarov Nilufar,F,42,Surxondaryo,IT,74,5590000,4,orta_maxsus,95
A001698,Xudoyberdiyev Shuhrat,M,27,Toshkent,xususiy,148,3640000,1,orta_maxsus,116
A001699,Boboyev Rustam,M,37,Toshkent,transport,116,9730000,5,orta,21
A001700,Jo'rayev Islom,M,32,Navoiy,xususiy,63,5380000,6,oliy,64
A001701,Sultonov Behruz,M,37,Buxoro,IT,76,4770000,3,oliy,8
A001702,Tursunov Behruz,M,37,Buxoro,xususiy,103,8550000,6,orta,98
A001703,Rahimov Zilola,F,54,Xorazm,savdo,3,13110000,4,orta,80
A001704,Ismoilov Muslima,F,24,Buxoro,o'z_ishi,57,4390000,3,orta,53
A001705,Ravshanov Madina,F,37,Namangan,IT,60,3650000,3,orta_maxsus,65
A001706,Nurmatov Malika,F,54,Jizzax,transport,158,7480000,7,oliy,102
A001707,Sattorov Ulugbek,M,52,Namangan,IT,59,1690000,1,orta_maxsus,97
A001708,Rahimov Nozima,F,60,Andijon,o'z_ishi,0,19460000,2,orta,8
A001709,Yo'ldoshev Elyor,M,26,Qashqadaryo,xususiy,61,3230000,5,orta,23
A001710,Qurbonov Rustam,M,28,Namangan,byudjet,47,9350000,4,orta,63
A001711,Nazarov Sabina,F,22,Toshkent,IT,120,2960000,1,oliy,117
A001712,Xolmatov Dilnoza,F,37,Toshkent,xususiy,174,4540000,1,orta_maxsus,23
A001713,Egamberdiyev Aziza,F,45,Qoraqalpog'iston,ishsiz,0,8440000,2,oliy,83
A001714,Abdullayev Muslima,F,53,Namangan,xususiy,143,4470000,4,orta_maxsus,35
A001715,Qurbonov Umid,M,53,Qoraqalpog'iston,IT,53,4520000,4,oliy,66
A001716,Yo'ldoshev Sabina,F,23,Farg'ona,xususiy,49,3870000,4,orta,82
A001717,Egamberdiyev Elyor,M,44,Qashqadaryo,IT,28,5870000,2,oliy,57
A001718,Saidov Feruza,F,37,Qoraqalpog'iston,xususiy,43,7120000,7,orta,80
A001719,Rahimov Lola,F,33,Xorazm,xususiy,2,2090000,2,orta_maxsus,90
A001720,Hamidov Aziz,M,38,Surxondaryo,xususiy,38,3460000,2,orta_maxsus,108
A001721,Normatov Doston,M,35,Navoiy,byudjet,38,7650000,4,oliy,72
A001722,Egamberdiyev Javohir,M,58,Samarqand,transport,146,1050000,5,orta_maxsus,18
A001723,Nazarov Nozima,F,29,Toshkent,xususiy,68,3320000,7,oliy,24
A001724,Umarov Bobur,M,47,Qashqadaryo,qurilish,47,5360000,4,orta_maxsus,85
A001725,Qurbonov Lola,F,24,Toshkent,xususiy,113,7710000,4,orta,26
A001726,Ravshanov Islom,M,53,Farg'ona,o'z_ishi,140,3810000,5,oliy,104
A001727,Nurmatov Sevara,F,33,Navoiy,ishsiz,0,2090000,7,orta,73
A001728,Ochilov Zilola,F,59,Jizzax,IT,167,2790000,4,oliy,79
A001729,Egamberdiyev Madina,F,37,Qoraqalpog'iston,savdo,71,18150000,4,orta,6
A001730,Ochilov Kamron,M,40,Buxoro,IT,50,5230000,7,oliy,79
A001731,Rahimov Mirzo,M,27,Buxoro,transport,136,13420000,4,orta,105
A001732,Rahimov Dilnoza,F,51,Xorazm,byudjet,75,1880000,1,orta,90
A001733,Yusupov Sabina,F,37,Samarqand,xususiy,65,4320000,3,orta,56
A001734,Normatov Javohir,M,35,Jizzax,IT,5,3780000,2,orta_maxsus,96
A001735,Ravshanov Nurbek,M,40,Navoiy,byudjet,24,1220000,3,orta,29
A001736,Ismoilov Behruz,M,29,Samarqand,o'z_ishi,130,2890000,2,orta_maxsus,52
A001737,Tursunov Charos,F,62,Jizzax,xususiy,174,2080000,3,orta,63
A001738,Hamidov Behruz,M,22,Samarqand,xususiy,20,12640000,7,orta,14
A001739,Egamberdiyev Muslima,F,41,Buxoro,IT,142,4110000,3,oliy,118
A001740,Tursunov Kamola,F,51,Andijon,xususiy,27,5750000,4,orta,63
A001741,Karimov Oybek,M,23,Samarqand,transport,92,2990000,4,oliy,0
A001742,Sharipov Rustam,M,38,Sirdaryo,savdo,173,4800000,1,orta,71
A001743,Tursunov Dildora,F,59,Andijon,ishsiz,0,4140000,2,oliy,84
A001744,Ergashev Feruza,F,40,Andijon,byudjet,64,1310000,1,orta,74
A001745,Toshmatov Ulugbek,M,27,Sirdaryo,transport,119,8600000,6,oliy,58
A001746,Jo'rayev Behruz,M,39,Jizzax,byudjet,109,3770000,7,orta,47
A001747,Umarov Umid,M,56,Toshkent,savdo,37,5820000,5,orta_maxsus,58
A001748,G'ulomov Sardor,M,58,Jizzax,o'z_ishi,151,1440000,5,orta,15
A001749,Raximov Elyor,M,23,Jizzax,savdo,153,2660000,3,orta,120
A001750,Umarov Bobur,M,26,Namangan,IT,52,2390000,6,orta,21
A001751,Sultonov Diyor,M,21,Navoiy,transport,30,3150000,4,orta,100
A001752,Rahimov Zarina,F,39,Surxondaryo,qurilish,136,2800000,5,orta_maxsus,77
A001753,Raximov Nilufar,F,54,Xorazm,xususiy,122,4360000,3,orta,65
A001754,G'ulomov Nilufar,F,31,Samarqand,ishsiz,0,4770000,5,oliy,15
A001755,Jo'rayev Zilola,F,42,Farg'ona,ishsiz,0,11330000,1,orta,61
A001756,Qodirov Mohira,F,21,Xorazm,xususiy,121,5120000,5,oliy,60
A001757,Bekmurodov Sevara,F,50,Namangan,xususiy,20,2480000,6,oliy,48
A001758,Bekmurodov Anvar,M,62,Sirdaryo,xususiy,139,8530000,4,orta_maxsus,28
A001759,Musayev Gulnora,F,63,Surxondaryo,xususiy,154,7220000,7,oliy,59
A001760,Umarov Muslima,F,50,Buxoro,IT,63,6990000,3,oliy,79
A001761,Sharipov Kamola,F,50,Farg'ona,qurilish,61,7530000,1,orta,67
A001762,Saidov Shuhrat,M,21,Samarqand,savdo,0,2080000,6,oliy,68
A001763,Normatov Anvar,M,59,Sirdaryo,xususiy,142,4460000,7,oliy,107
A001764,Umarov Farrux,M,25,Navoiy,o'z_ishi,120,15420000,6,orta,6
A001765,Ravshanov Mohira,F,52,Surxondaryo,savdo,172,3420000,6,oliy,13
A001766,Normatov Shahzoda,F,29,Buxoro,IT,113,3650000,2,oliy,82
A001767,Sharipov Dildora,F,43,Navoiy,ishsiz,0,4830000,7,orta,66
A001768,Musayev Feruza,F,35,Xorazm,savdo,138,8220000,3,oliy,111
A001769,Saidov Otabek,M,44,Namangan,xususiy,160,2560000,1,oliy,47
A001770,Ismoilov Malika,F,37,Qoraqalpog'iston,savdo,124,7830000,6,oliy,85
A001771,Raximov Zarina,F,36,Namangan,xususiy,60,6690000,6,oliy,82
A001772,Xasanov Shahzoda,F,43,Xorazm,transport,159,6880000,6,orta_maxsus,49
A001773,Qodirov Gulnora,F,37,Surxondaryo,xususiy,170,4070000,3,orta,63
A001774,Abdullayev Kamron,M,30,Toshkent,xususiy,61,1210000,7,oliy,75
A001775,Sultonov Diyor,M,43,Farg'ona,savdo,9,3710000,3,orta,85
A001776,Normatov Shahzoda,F,24,Buxoro,o'z_ishi,157,2200000,7,oliy,117
A001777,Qurbonov Charos,F,34,Qoraqalpog'iston,IT,133,7570000,3,oliy,32
A001778,Xasanov Davron,M,53,Jizzax,transport,101,2970000,4,orta_maxsus,27
A001779,Mirzayev Rustam,M,28,Qashqadaryo,xususiy,158,6750000,2,orta_maxsus,3
A001780,Musayev Nodir,M,25,Sirdaryo,xususiy,78,7760000,6,orta_maxsus,8
A001781,Ravshanov Islom,M,28,Jizzax,qurilish,23,2710000,1,oliy,8
A001782,Ravshanov Sevara,F,21,Sirdaryo,xususiy,134,8220000,6,orta,75
A001783,Xudoyberdiyev Malika,F,45,Buxoro,byudjet,97,2880000,3,oliy,16
A001784,Ismoilov Javohir,M,49,Buxoro,qurilish,61,16810000,3,orta,54
A001785,Xolmatov Umid,M,31,Namangan,byudjet,37,4570000,3,oliy,17
A001786,Sharipov Javohir,M,41,Sirdaryo,o'z_ishi,5,3860000,3,orta_maxsus,119
A001787,Karimov Feruza,F,25,Toshkent,xususiy,108,3690000,2,orta,57
A001788,Karimov Mohira,F,36,Xorazm,xususiy,138,4200000,1,orta_maxsus,10
A001789,Karimov Feruza,F,50,Farg'ona,savdo,81,2000000,1,oliy,73
A001790,Rahimov Aziza,F,22,Namangan,xususiy,150,10000000,5,oliy,43
A001791,Nazarov Farrux,M,36,Jizzax,qurilish,109,4450000,1,oliy,15
A001792,Abdullayev Nodir,M,42,Xorazm,IT,128,8720000,2,orta_maxsus,91
A001793,Sattorov Sevara,F,59,Namangan,IT,152,30300000,3,orta_maxsus,107
A001794,Bekmurodov Davron,M,21,Buxoro,o'z_ishi,103,3810000,4,orta_maxsus,106
A001795,Jo'rayev Shahzoda,F,23,Sirdaryo,savdo,45,5930000,1,oliy,110
A001796,Toshmatov Sabina,F,35,Andijon,byudjet,166,16120000,3,oliy,42
A001797,Abdullayev Shohruh,M,44,Buxoro,ishsiz,0,5660000,3,oliy,40
A001798,Nazarov Charos,F,30,Namangan,IT,44,1110000,2,orta,15
A001799,G'ulomov Malika,F,25,Buxoro,xususiy,72,9670000,5,oliy,87
A001800,Xudoyberdiyev Sabina,F,58,Qashqadaryo,xususiy,7,5960000,2,orta_maxsus,38
A001801,Yo'ldoshev Gulnora,F,38,Sirdaryo,xususiy,25,4840000,1,oliy,35
A001802,Normatov Dildora,F,63,Toshkent,xususiy,70,5430000,1,orta,36
A001803,G'ulomov Dilnoza,F,21,Samarqand,qurilish,7,5500000,1,orta,1
A001804,Normatov Lola,F,34,Andijon,IT,42,4860000,3,orta,36
A001805,Ergashev Nurbek,M,26,Xorazm,savdo,69,3400000,5,oliy,11
A001806,Bekmurodov Mohira,F,38,Navoiy,o'z_ishi,121,5800000,6,orta,75
A001807,Qurbonov Zarina,F,28,Xorazm,transport,173,3070000,5,oliy,97
A001808,Qodirov Zafar,M,42,Qoraqalpog'iston,savdo,4,2930000,2,oliy,38
A001809,Hamidov Shahzoda,F,38,Sirdaryo,byudjet,141,3210000,1,orta,53
A001810,Mirzayev Nozima,F,22,Buxoro,xususiy,63,3400000,2,orta_maxsus,120
A001811,Jo'rayev Madina,F,50,Samarqand,xususiy,11,2650000,3,orta,94
A001812,Saidov Shahzoda,F,59,Namangan,byudjet,165,3490000,7,orta,7
A001813,Yo'ldoshev Zarina,F,21,Toshkent,savdo,46,3090000,3,oliy,65
A001814,Xasanov Dilnoza,F,22,Farg'ona,savdo,109,9820000,3,orta_maxsus,8
A001815,Sattorov Sevara,F,42,Samarqand,xususiy,177,2940000,1,oliy,12
A001816,Sultonov Kamola,F,60,Samarqand,savdo,118,3780000,1,oliy,34
A001817,Aliyev Bekzod,M,53,Samarqand,qurilish,158,4060000,5,orta,49
A001818,Rahimov Doston,M,56,Surxondaryo,savdo,15,7710000,4,orta,59
A001819,Musayev Dildora,F,47,Andijon,byudjet,57,4170000,7,orta,93
A001820,Xolmatov Dildora,F,60,Samarqand,xususiy,128,4730000,6,orta,81
A001821,Tursunov Rustam,M,54,Jizzax,savdo,107,7590000,2,orta,118
A001822,Qodirov Nilufar,F,55,Andijon,ishsiz,0,4300000,4,orta,1
A001823,Raximov Islom,M,53,Jizzax,xususiy,149,4410000,4,orta,65
A001824,Qodirov Nozima,F,30,Toshkent,IT,58,860000,3,orta_maxsus,5
A001825,Hamidov Charos,F,31,Xorazm,savdo,100,880000,5,orta,59
A001826,Karimov Nargiza,F,37,Namangan,savdo,148,4500000,4,oliy,8
A001827,Umarov Alisher,M,49,Namangan,xususiy,135,5220000,6,oliy,40
A001828,Qodirov Nilufar,F,63,Qashqadaryo,byudjet,155,5700000,6,orta,115
A001829,Ravshanov Nodir,M,59,Sirdaryo,savdo,75,11440000,5,oliy,3
A001830,Qodirov Elyor,M,22,Qoraqalpog'iston,xususiy,88,4290000,7,orta_maxsus,46
A001831,Karimov Lola,F,27,Qashqadaryo,xususiy,76,7520000,7,orta,64
A001832,Ravshanov Shohruh,M,42,Qoraqalpog'iston,byudjet,72,5120000,5,oliy,86
A001833,Tursunov Nurbek,M,61,Farg'ona,xususiy,108,3830000,7,orta_maxsus,9
A001834,Xudoyberdiyev Oybek,M,48,Qashqadaryo,IT,130,4300000,2,orta_maxsus,113
A001835,Tursunov Anvar,M,35,Qashqadaryo,IT,78,11390000,1,orta,64
A001836,Yo'ldoshev Shohruh,M,41,Samarqand,savdo,117,4140000,1,orta_maxsus,34
A001837,Nazarov Otabek,M,54,Samarqand,savdo,15,8520000,1,orta_maxsus,116
A001838,Musayev Otabek,M,51,Andijon,xususiy,0,2400000,2,orta_maxsus,88
A001839,Xudoyberdiyev Behruz,M,59,Samarqand,o'z_ishi,96,2140000,3,oliy,86
A001840,Musayev Nargiza,F,63,Surxondaryo,transport,162,4080000,5,oliy,45
A001841,Nurmatov Nozima,F,48,Surxondaryo,xususiy,42,4350000,5,orta,17
A001842,Hamidov Charos,F,38,Navoiy,byudjet,48,6270000,4,orta,47
A001843,Rahimov Otabek,M,51,Andijon,xususiy,7,3310000,5,orta,64
A001844,Yo'ldoshev Muslima,F,61,Surxondaryo,xususiy,109,16670000,4,orta,72
A001845,Yusupov Sanjar,M,39,Andijon,xususiy,143,13240000,3,orta,33
A001846,Yusupov Ulugbek,M,51,Farg'ona,qurilish,40,4650000,4,orta_maxsus,59
A001847,Hamidov Davron,M,22,Sirdaryo,savdo,3,6260000,3,orta,119
A001848,Yusupov Charos,F,61,Sirdaryo,byudjet,27,8020000,1,orta,77
A001849,Ochilov Diyor,M,35,Buxoro,xususiy,75,4400000,2,oliy,25
A001850,Ochilov Behruz,M,56,Andijon,o'z_ishi,28,3550000,3,orta,29
A001851,Sharipov Aziz,M,45,Jizzax,qurilish,33,12250000,4,orta,106
A001852,Egamberdiyev Alisher,M,42,Toshkent,transport,10,2290000,4,orta_maxsus,109
A001853,Raximov Elyor,M,58,Qashqadaryo,savdo,42,16370000,3,oliy,57
A001854,Xolmatov Nozima,F,38,Farg'ona,ishsiz,0,6980000,3,orta_maxsus,7
A001855,Toshmatov Islom,M,49,Qoraqalpog'iston,xususiy,102,7510000,2,oliy,83
A001856,Xudoyberdiyev Nodir,M,24,Jizzax,ishsiz,0,850000,4,oliy,37
A001857,Rahimov Javohir,M,50,Buxoro,byudjet,47,3190000,7,orta_maxsus,90
A001858,Musayev Farrux,M,37,Buxoro,qurilish,36,9160000,6,oliy,36
A001859,Jo'rayev Jasur,M,49,Sirdaryo,transport,128,6710000,4,oliy,32
A001860,Toshmatov Charos,F,54,Samarqand,byudjet,108,2330000,6,orta_maxsus,37
A001861,Jo'rayev Elyor,M,45,Buxoro,byudjet,155,2840000,1,orta_maxsus,59
A001862,Xolmatov Gulnora,F,27,Buxoro,xususiy,105,7530000,2,oliy,45
A001863,Yusupov Mohira,F,44,Surxondaryo,byudjet,144,1870000,2,orta,9
A001864,Qurbonov Bekzod,M,38,Namangan,xususiy,175,5880000,5,orta_maxsus,41
A001865,Bekmurodov Nilufar,F,27,Farg'ona,qurilish,178,3990000,6,orta_maxsus,95
A001866,Xasanov Aziza,F,44,Buxoro,IT,55,2360000,2,orta,100
A001867,Qurbonov Sardor,M,26,Samarqand,byudjet,8,5460000,4,orta,7
A001868,Abdullayev Nilufar,F,38,Qoraqalpog'iston,xususiy,159,1800000,4,orta,50
A001869,Ergashev Elyor,M,47,Andijon,ishsiz,0,5080000,5,orta,47
A001870,Normatov Dilnoza,F,26,Sirdaryo,qurilish,34,3680000,3,orta_maxsus,101
A001871,Ismoilov Javohir,M,34,Farg'ona,byudjet,17,7530000,2,orta_maxsus,66
A001872,Normatov Nurbek,M,47,Qoraqalpog'iston,xususiy,129,1330000,5,oliy,82
A001873,Qodirov Aziz,M,30,Navoiy,byudjet,79,6730000,3,oliy,44
A001874,Tursunov Dilnoza,F,35,Jizzax,xususiy,126,4960000,3,orta_maxsus,118
A001875,Xolmatov Sabina,F,62,Jizzax,transport,87,5720000,5,orta_maxsus,7
A001876,Ergashev Nilufar,F,45,Navoiy,xususiy,67,3950000,5,orta_maxsus,6
A001877,Xudoyberdiyev Elyor,M,23,Xorazm,byudjet,121,3730000,4,orta,31
A001878,Tursunov Nargiza,F,27,Qoraqalpog'iston,byudjet,50,1430000,2,oliy,86
A001879,G'ulomov Doston,M,52,Navoiy,o'z_ishi,79,1720000,6,orta_maxsus,71
A001880,Xasanov Sevara,F,41,Qoraqalpog'iston,o'z_ishi,65,3080000,7,orta_maxsus,46
A001881,Ergashev Nozima,F,49,Toshkent,IT,145,12300000,5,orta_maxsus,8
A001882,Toshmatov Charos,F,26,Qashqadaryo,xususiy,174,11060000,1,orta,108
A001883,Mirzayev Zarina,F,60,Qashqadaryo,qurilish,57,6200000,7,oliy,48
A001884,Ismoilov Farrux,M,50,Samarqand,IT,146,2460000,4,orta,0
A001885,Rahimov Kamola,F,33,Sirdaryo,byudjet,125,1460000,6,oliy,34
A001886,Xudoyberdiyev Lola,F,25,Buxoro,transport,79,9920000,7,orta_maxsus,72
A001887,Nazarov Nodir,M,38,Surxondaryo,byudjet,147,3320000,2,orta,115
A001888,Saidov Feruza,F,63,Xorazm,IT,89,2970000,1,orta,79
A001889,Xolmatov Mirzo,M,42,Xorazm,byudjet,16,10130000,3,oliy,6
A001890,Raximov Ulugbek,M,23,Samarqand,IT,56,12860000,3,oliy,119
A001891,Abdullayev Madina,F,36,Xorazm,xususiy,8,1870000,2,oliy,95
A001892,Egamberdiyev Shahzoda,F,34,Toshkent,byudjet,82,9060000,2,orta_maxsus,80
A001893,Tursunov Nilufar,F,27,Buxoro,savdo,157,4280000,2,oliy,33
A001894,Raximov Bobur,M,62,Xorazm,xususiy,99,1690000,2,orta,24
A001895,Nazarov Behruz,M,39,Buxoro,IT,67,10770000,7,oliy,30
A001896,Ravshanov Zarina,F,41,Surxondaryo,ishsiz,0,3160000,1,orta_maxsus,33
A001897,Xasanov Nargiza,F,38,Samarqand,o'z_ishi,68,5760000,1,orta_maxsus,21
A001898,Hamidov Madina,F,23,Qashqadaryo,byudjet,83,3170000,3,orta_maxsus,79
A001899,Egamberdiyev Anvar,M,60,Andijon,xususiy,95,6320000,5,orta,6
A001900,Abdullayev Nargiza,F,51,Xorazm,xususiy,112,3910000,7,orta_maxsus,120
A001901,G'ulomov Dildora,F,61,Andijon,o'z_ishi,69,5970000,7,orta,32
A001902,Muhammadiyev Zarina,F,30,Navoiy,xususiy,54,10780000,2,oliy,17
A001903,Toshmatov Zarina,F,62,Buxoro,o'z_ishi,148,10600000,4,oliy,36
A001904,Nazarov Aziza,F,55,Qashqadaryo,byudjet,83,13970000,4,oliy,1
A001905,Nurmatov Aziza,F,37,Qoraqalpog'iston,byudjet,24,3390000,3,oliy,26
A001906,Ochilov Doston,M,61,Xorazm,xususiy,41,3110000,2,orta_maxsus,100
A001907,Rahimov Nargiza,F,62,Toshkent,savdo,100,2670000,7,orta_maxsus,31
A001908,Qodirov Muslima,F,51,Navoiy,xususiy,98,10760000,3,orta,24
A001909,Raximov Otabek,M,62,Xorazm,qurilish,164,5260000,4,oliy,80
A001910,Normatov Madina,F,56,Navoiy,o'z_ishi,139,7730000,4,orta_maxsus,85
A001911,Xasanov Shahzoda,F,58,Sirdaryo,xususiy,143,11720000,6,orta,95
A001912,Qodirov Rustam,M,44,Xorazm,o'z_ishi,68,2680000,3,orta,68
A001913,Xolmatov Jasur,M,49,Qashqadaryo,savdo,173,3860000,4,orta,49
A001914,Xasanov Javohir,M,35,Navoiy,xususiy,133,6430000,1,orta_maxsus,79
A001915,Yo'ldoshev Muslima,F,63,Navoiy,o'z_ishi,46,10840000,5,orta,102
A001916,Mirzayev Zarina,F,29,Qashqadaryo,xususiy,103,11490000,5,orta,51
A001917,Aliyev Madina,F,55,Toshkent,IT,77,2400000,4,orta,6
A001918,Xasanov Charos,F,31,Farg'ona,qurilish,118,3470000,3,orta_maxsus,14
A001919,Ergashev Javohir,M,22,Surxondaryo,qurilish,36,7720000,6,oliy,112
A001920,Normatov Ulugbek,M,29,Navoiy,xususiy,127,3910000,3,orta_maxsus,54
A001921,Bekmurodov Bobur,M,25,Buxoro,savdo,76,13490000,6,orta_maxsus,13
A001922,Xudoyberdiyev Feruza,F,43,Sirdaryo,IT,60,3150000,5,orta_maxsus,47
A001923,Xolmatov Mohira,F,38,Farg'ona,xususiy,110,1500000,3,orta,95
A001924,Hamidov Javohir,M,61,Navoiy,savdo,0,5820000,5,orta,27
A001925,Ismoilov Umid,M,28,Andijon,xususiy,109,5510000,5,orta,23
A001926,Jo'rayev Nodir,M,61,Toshkent,transport,67,5370000,4,oliy,55
A001927,Jo'rayev Farrux,M,49,Sirdaryo,transport,177,4820000,6,orta,2
A001928,Sultonov Shuhrat,M,49,Sirdaryo,savdo,81,2680000,1,orta_maxsus,48
A001929,Sattorov Malika,F,41,Farg'ona,IT,58,10090000,3,orta,91
A001930,Egamberdiyev Zarina,F,63,Samarqand,qurilish,29,3260000,2,oliy,61
A001931,Xasanov Shahzoda,F,52,Andijon,savdo,32,5740000,3,orta,117
A001932,Umarov Alisher,M,62,Namangan,xususiy,157,3930000,1,oliy,94
A001933,Ismoilov Shahzoda,F,58,Xorazm,savdo,125,10730000,7,orta,44
A001934,Xudoyberdiyev Aziza,F,31,Xorazm,xususiy,150,4190000,2,orta_maxsus,81
A001935,Ravshanov Umid,M,52,Qashqadaryo,xususiy,57,3710000,3,orta,1
A001936,Sultonov Nozima,F,61,Samarqand,xususiy,47,6250000,5,oliy,102
A001937,Yusupov Otabek,M,46,Andijon,IT,47,7190000,4,oliy,62
A001938,Nurmatov Mohira,F,55,Toshkent,IT,70,7230000,1,orta,87
A001939,Jo'rayev Sardor,M,49,Farg'ona,transport,22,4920000,5,orta_maxsus,84
A001940,Raximov Umid,M,37,Navoiy,xususiy,78,6340000,5,orta,59
A001941,Nurmatov Alisher,M,23,Qashqadaryo,savdo,142,6560000,6,orta,46
A001942,Normatov Elyor,M,61,Navoiy,IT,43,4260000,6,orta,55
A001943,Musayev Charos,F,23,Farg'ona,savdo,154,1810000,3,orta,41
